projection_id,player_id,player_name,team,position,stat_type,line_score,pick_type,is_promo,description,away_team,home_team,game_start,game_id,fetched_at,stat_norm,player_role,opponent,is_home,nhl_player_id,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_gp,def_rank,def_tier,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,hit_rate_over_L5,over_L5,under_L5,sample_L5,hit_rate_over_L10,over_L10,under_L10,sample_L10,hit_rate_over_L20,over_L20,under_L20,sample_L20,hit_rate_over_season,sample_season,composite_hit_rate,recommended_side,edge,position_code,position_group,scoring_tier,pp_tier,pts_per_game,goals_per_game,pp_pts_per_game,toi_per_game_api
10730095,219643,Jakob Chychrun,WSH,D,Shots On Goal,4.5,demon,False,NJ,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,NJ,0,8479345,3.044,0.0,0.0,2.735,0.0,0.0,68,12,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.4,4,6,10,0.25,5,15,20,0.2333,30,0.3608,OVER,-0.1392,D,D,SECONDARY,PP_REGULAR,0.761,0.343,0.209,23.65
10730123,125414,Timo Meier,NJ,F,Shots On Goal,4.5,demon,False,WSH,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,WSH,0,8478414,2.957,0.0,0.0,3.13,0.0,0.0,69,9,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.5,5,5,10,0.35,7,13,20,0.3667,30,0.5042,OVER,0.0042,R,F,DEPTH,PP_OCC,0.54,0.302,0.159,18.55
10735771,218074,Dougie Hamilton,NJ,D,Shots On Goal,4.5,demon,False,WSH,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,WSH,0,8476462,2.957,0.0,0.0,3.13,0.0,0.0,69,9,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.1,1,9,10,0.15,3,17,20,0.1667,30,0.0742,OVER,-0.4258,D,D,DEPTH,PP_REGULAR,0.476,0.143,0.206,21.72
10740050,57868,Nico Hischier,NJ,F,Shots On Goal,4.5,demon,False,WSH,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,WSH,0,8480002,2.957,0.0,0.0,3.13,0.0,0.0,69,9,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.1,2,18,20,0.1667,30,0.1467,OVER,-0.3533,C,F,SECONDARY,PP_REGULAR,0.765,0.353,0.279,20.78
10740056,218567,Tom Wilson,WSH,F,Shots On Goal,4.5,demon,False,NJ,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,NJ,0,8476880,3.044,0.0,0.0,2.735,0.0,0.0,68,12,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.05,1,19,20,0.1,30,0.0175,OVER,-0.4825,R,F,SECONDARY,PP_OCC,0.864,0.424,0.186,19.58
10730057,218565,Alex Ovechkin,WSH,F,Shots On Goal,3.5,demon,False,NJ,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,NJ,0,8471214,3.044,0.0,0.0,2.735,0.0,0.0,68,12,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.4,4,6,10,0.45,9,11,20,0.4333,30,0.4108,OVER,-0.0892,L,F,SECONDARY,PP_REGULAR,0.754,0.362,0.232,17.58
10730084,218073,Jack Hughes,NJ,F,Shots On Goal,3.5,demon,False,WSH,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,WSH,0,8448071,2.957,0.0,0.0,3.13,0.0,0.0,69,9,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,OVER,-0.5,D,D,SHUTDOWN,NO_PP,0.0,0.0,0.0,
10730094,219643,Jakob Chychrun,WSH,D,Shots On Goal,3.5,demon,False,NJ,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,NJ,0,8479345,3.044,0.0,0.0,2.735,0.0,0.0,68,12,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.4,4,6,10,0.25,5,15,20,0.3333,30,0.3708,OVER,-0.1292,D,D,SECONDARY,PP_REGULAR,0.761,0.343,0.209,23.65
10730108,57868,Nico Hischier,NJ,F,Shots On Goal,3.5,demon,False,WSH,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,WSH,0,8480002,2.957,0.0,0.0,3.13,0.0,0.0,69,9,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.3,3,7,10,0.25,5,15,20,0.3,30,0.2525,OVER,-0.2475,C,F,SECONDARY,PP_REGULAR,0.765,0.353,0.279,20.78
10730122,125414,Timo Meier,NJ,F,Shots On Goal,3.5,demon,False,WSH,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,WSH,0,8478414,2.957,0.0,0.0,3.13,0.0,0.0,69,9,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.6,6,4,10,0.4,8,12,20,0.4667,30,0.5567,OVER,0.0567,R,F,DEPTH,PP_OCC,0.54,0.302,0.159,18.55
10735770,218074,Dougie Hamilton,NJ,D,Shots On Goal,3.5,demon,False,WSH,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,WSH,0,8476462,2.957,0.0,0.0,3.13,0.0,0.0,69,9,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.4,4,6,10,0.3,6,14,20,0.3333,30,0.2983,OVER,-0.2017,D,D,DEPTH,PP_REGULAR,0.476,0.143,0.206,21.72
10740046,57870,Jesper Bratt,NJ,F,Shots On Goal,3.5,demon,False,WSH,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,WSH,0,8479407,2.957,0.0,0.0,3.13,0.0,0.0,69,9,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.4,4,6,10,0.25,5,15,20,0.2667,30,0.4442,OVER,-0.0558,L,F,SECONDARY,PP_REGULAR,0.794,0.235,0.265,18.8
10740055,218567,Tom Wilson,WSH,F,Shots On Goal,3.5,demon,False,NJ,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,NJ,0,8476880,3.044,0.0,0.0,2.735,0.0,0.0,68,12,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.15,3,17,20,0.2,30,0.0425,OVER,-0.4575,R,F,SECONDARY,PP_OCC,0.864,0.424,0.186,19.58
10744169,184753,Aliaksei Protas,WSH,F,Shots On Goal,3.5,demon,False,NJ,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,NJ,0,8481656,3.044,0.0,0.0,2.735,0.0,0.0,68,12,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.05,1,19,20,0.0667,30,0.0142,OVER,-0.4858,L,F,SECONDARY,NO_PP,0.708,0.338,0.015,18.4
10744176,231031,Anthony Beauvillier,WSH,F,Shots On Goal,3.5,demon,False,NJ,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,NJ,0,8478463,3.044,0.0,0.0,2.735,0.0,0.0,68,12,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.2,4,16,20,0.1667,30,0.1617,OVER,-0.3383,R,F,DEPTH,NO_PP,0.333,0.174,0.0,15.63
10744182,268189,Arseny Gritsyuk,NJ,F,Shots On Goal,3.5,demon,False,WSH,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,WSH,0,8481721,2.957,0.0,0.0,3.13,0.0,0.0,69,9,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.1,1,9,10,0.15,3,17,20,0.1,30,0.0675,OVER,-0.4325,R,F,DEPTH,PP_OCC,0.469,0.203,0.078,15.15
10744189,268024,Connor Brown,NJ,F,Shots On Goal,3.5,demon,False,WSH,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,WSH,0,8477015,2.957,0.0,0.0,3.13,0.0,0.0,69,9,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.05,1,19,20,0.0667,30,0.1292,OVER,-0.3708,R,F,SECONDARY,PP_OCC,0.557,0.213,0.098,17.02
10744197,61871,Connor McMichael,WSH,F,Shots On Goal,3.5,demon,False,NJ,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,NJ,0,8481580,3.044,0.0,0.0,2.735,0.0,0.0,68,12,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.1,1,9,10,0.1,2,18,20,0.1,30,0.06,OVER,-0.44,L,F,DEPTH,NO_PP,0.523,0.154,0.046,16.88
10744204,58481,Dawson Mercer,NJ,F,Shots On Goal,3.5,demon,False,WSH,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,WSH,0,8482110,2.957,0.0,0.0,3.13,0.0,0.0,69,9,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.05,1,19,20,0.0667,30,0.1292,OVER,-0.3708,C,F,DEPTH,PP_OCC,0.485,0.221,0.103,18.15
10744205,87042,Dylan Strome,WSH,F,Shots On Goal,3.5,demon,False,NJ,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,NJ,0,8478440,3.044,0.0,0.0,2.735,0.0,0.0,68,12,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.15,3,17,20,0.1667,30,0.0392,OVER,-0.4608,C,F,SECONDARY,PP_REGULAR,0.746,0.239,0.269,18.33
10744213,173364,Luke Hughes,NJ,D,Shots On Goal,3.5,demon,False,WSH,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,WSH,0,8482684,2.957,0.0,0.0,3.13,0.0,0.0,69,9,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.3,3,7,10,0.15,3,17,20,0.2667,30,0.3942,OVER,-0.1058,D,D,SECONDARY,PP_OCC,0.552,0.103,0.19,22.93
10744223,218574,Pierre-Luc Dubois,WSH,F,Shots On Goal,3.5,demon,False,NJ,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,NJ,0,8479400,3.044,0.0,0.0,2.735,0.0,0.0,68,12,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.2,2,8,10,0.25,3,9,12,0.25,12,0.2925,OVER,-0.2075,C,F,DEPTH,PP_OCC,0.471,0.235,0.176,17.22
10744230,233970,Ryan Leonard,WSH,F,Shots On Goal,3.5,demon,False,NJ,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,NJ,0,8484186,3.044,0.0,0.0,2.735,0.0,0.0,68,12,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.05,1,19,20,0.0667,30,0.0142,OVER,-0.4858,R,F,SECONDARY,PP_OCC,0.565,0.226,0.177,14.42
10730060,218565,Alex Ovechkin,WSH,F,Shots On Goal,2.5,goblin,False,NJ,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,NJ,0,8471214,3.044,0.0,0.0,2.735,0.0,0.0,68,12,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.8,4,1,5,0.7,7,3,10,0.65,13,7,20,0.6,30,0.7225,OVER,0.2225,L,F,SECONDARY,PP_REGULAR,0.754,0.362,0.232,17.58
10730086,218073,Jack Hughes,NJ,F,Shots On Goal,2.5,goblin,False,WSH,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,WSH,0,8448071,2.957,0.0,0.0,3.13,0.0,0.0,69,9,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,OVER,-0.5,D,D,SHUTDOWN,NO_PP,0.0,0.0,0.0,
10730100,219643,Jakob Chychrun,WSH,D,Shots On Goal,2.5,standard,False,NJ,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,NJ,0,8479345,3.044,0.0,0.0,2.735,0.0,0.0,68,12,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.4,4,6,10,0.4,8,12,20,0.5,30,0.41,UNDER,0.09,D,D,SECONDARY,PP_REGULAR,0.761,0.343,0.209,23.65
10730109,57868,Nico Hischier,NJ,F,Shots On Goal,2.5,demon,False,WSH,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,WSH,0,8480002,2.957,0.0,0.0,3.13,0.0,0.0,69,9,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.5,5,5,10,0.45,9,11,20,0.5667,30,0.3792,OVER,-0.1208,C,F,SECONDARY,PP_REGULAR,0.765,0.353,0.279,20.78
10730125,125414,Timo Meier,NJ,F,Shots On Goal,2.5,goblin,False,WSH,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,WSH,0,8478414,2.957,0.0,0.0,3.13,0.0,0.0,69,9,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.7,7,3,10,0.65,13,7,20,0.7,30,0.6525,OVER,0.1525,R,F,DEPTH,PP_OCC,0.54,0.302,0.159,18.55
10735846,218074,Dougie Hamilton,NJ,D,Shots On Goal,2.5,standard,False,WSH,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,WSH,0,8476462,2.957,0.0,0.0,3.13,0.0,0.0,69,9,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.8,4,1,5,0.9,9,1,10,0.65,13,7,20,0.6667,30,0.7992,OVER,0.2992,D,D,DEPTH,PP_REGULAR,0.476,0.143,0.206,21.72
10735852,87042,Dylan Strome,WSH,F,Shots On Goal,2.5,demon,False,NJ,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,NJ,0,8478440,3.044,0.0,0.0,2.735,0.0,0.0,68,12,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.3,3,7,10,0.4,8,12,20,0.4,30,0.285,OVER,-0.215,C,F,SECONDARY,PP_REGULAR,0.746,0.239,0.269,18.33
10735856,57870,Jesper Bratt,NJ,F,Shots On Goal,2.5,demon,False,WSH,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,WSH,0,8479407,2.957,0.0,0.0,3.13,0.0,0.0,69,9,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.4,4,6,10,0.35,7,13,20,0.4333,30,0.4758,OVER,-0.0242,L,F,SECONDARY,PP_REGULAR,0.794,0.235,0.265,18.8
10735862,233970,Ryan Leonard,WSH,F,Shots On Goal,2.5,demon,False,NJ,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,NJ,0,8484186,3.044,0.0,0.0,2.735,0.0,0.0,68,12,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.2,2,8,10,0.15,3,17,20,0.2333,30,0.1958,OVER,-0.3042,R,F,SECONDARY,PP_OCC,0.565,0.226,0.177,14.42
10735866,218567,Tom Wilson,WSH,F,Shots On Goal,2.5,demon,False,NJ,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,NJ,0,8476880,3.044,0.0,0.0,2.735,0.0,0.0,68,12,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.25,5,15,20,0.3,30,0.0675,OVER,-0.4325,R,F,SECONDARY,PP_OCC,0.864,0.424,0.186,19.58
10738408,173364,Luke Hughes,NJ,D,Shots On Goal,2.5,demon,False,WSH,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,WSH,0,8482684,2.957,0.0,0.0,3.13,0.0,0.0,69,9,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.8,4,1,5,0.5,5,5,10,0.4,8,12,20,0.4667,30,0.6017,OVER,0.1017,D,D,SECONDARY,PP_OCC,0.552,0.103,0.19,22.93
10743654,218073,Jack Hughes,NJ,F,Points,2.5,demon,False,WSH,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,points,SKATER,WSH,0,8448071,2.957,0.0,0.0,3.13,0.0,0.0,69,9,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,OVER,-0.5,D,D,SHUTDOWN,NO_PP,0.0,0.0,0.0,
10744168,184753,Aliaksei Protas,WSH,F,Shots On Goal,2.5,demon,False,NJ,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,NJ,0,8481656,3.044,0.0,0.0,2.735,0.0,0.0,68,12,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.2,2,8,10,0.45,9,11,20,0.4,30,0.2575,OVER,-0.2425,L,F,SECONDARY,NO_PP,0.708,0.338,0.015,18.4
10744175,231031,Anthony Beauvillier,WSH,F,Shots On Goal,2.5,demon,False,NJ,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,NJ,0,8478463,3.044,0.0,0.0,2.735,0.0,0.0,68,12,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.3,3,7,10,0.4,8,12,20,0.4,30,0.285,OVER,-0.215,R,F,DEPTH,NO_PP,0.333,0.174,0.0,15.63
10744181,268189,Arseny Gritsyuk,NJ,F,Shots On Goal,2.5,demon,False,WSH,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,WSH,0,8481721,2.957,0.0,0.0,3.13,0.0,0.0,69,9,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.3,3,7,10,0.4,8,12,20,0.4,30,0.365,OVER,-0.135,R,F,DEPTH,PP_OCC,0.469,0.203,0.078,15.15
10744188,268024,Connor Brown,NJ,F,Shots On Goal,2.5,demon,False,WSH,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,WSH,0,8477015,2.957,0.0,0.0,3.13,0.0,0.0,69,9,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.05,1,19,20,0.0667,30,0.1292,OVER,-0.3708,R,F,SECONDARY,PP_OCC,0.557,0.213,0.098,17.02
10744196,61871,Connor McMichael,WSH,F,Shots On Goal,2.5,demon,False,NJ,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,NJ,0,8481580,3.044,0.0,0.0,2.735,0.0,0.0,68,12,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.2,2,8,10,0.35,7,13,20,0.3,30,0.2325,OVER,-0.2675,L,F,DEPTH,NO_PP,0.523,0.154,0.046,16.88
10744203,58481,Dawson Mercer,NJ,F,Shots On Goal,2.5,demon,False,WSH,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,WSH,0,8482110,2.957,0.0,0.0,3.13,0.0,0.0,69,9,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.2,2,8,10,0.1,2,18,20,0.2,30,0.265,OVER,-0.235,C,F,DEPTH,PP_OCC,0.485,0.221,0.103,18.15
10744214,64204,Martin Fehervary,WSH,D,Blocked Shots,2.5,demon,False,NJ,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,blocked_shots,SKATER,NJ,0,8480796,3.044,0.0,0.0,2.735,0.0,0.0,68,12,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,D,D,DEPTH,NO_PP,0.309,0.059,0.0,19.23
10744215,233394,Matt Roy,WSH,D,Blocked Shots,2.5,demon,False,NJ,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,blocked_shots,SKATER,NJ,0,8478911,3.044,0.0,0.0,2.735,0.0,0.0,68,12,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,D,D,SHUTDOWN,NO_PP,0.242,0.03,0.0,20.83
10744222,218574,Pierre-Luc Dubois,WSH,F,Shots On Goal,2.5,demon,False,NJ,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,NJ,0,8479400,3.044,0.0,0.0,2.735,0.0,0.0,68,12,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.3,3,7,10,0.3333,4,8,12,0.3333,12,0.4283,OVER,-0.0717,C,F,DEPTH,PP_OCC,0.471,0.235,0.176,17.22
10744224,125706,Rasmus Sandin,WSH,D,Blocked Shots,2.5,demon,False,NJ,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,blocked_shots,SKATER,NJ,0,8480873,3.044,0.0,0.0,2.735,0.0,0.0,68,12,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,D,D,DEPTH,NO_PP,0.403,0.065,0.016,19.15
10730098,219643,Jakob Chychrun,WSH,D,Shots On Goal,1.5,goblin,False,NJ,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,NJ,0,8479345,3.044,0.0,0.0,2.735,0.0,0.0,68,12,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.8,4,1,5,0.7,7,3,10,0.7,14,6,20,0.7667,30,0.7467,OVER,0.2467,D,D,SECONDARY,PP_REGULAR,0.761,0.343,0.209,23.65
10730110,57868,Nico Hischier,NJ,F,Shots On Goal,1.5,goblin,False,WSH,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,WSH,0,8480002,2.957,0.0,0.0,3.13,0.0,0.0,69,9,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.8,8,2,10,0.7,14,6,20,0.8,30,0.705,OVER,0.205,C,F,SECONDARY,PP_REGULAR,0.765,0.353,0.279,20.78
10735847,218074,Dougie Hamilton,NJ,D,Shots On Goal,1.5,goblin,False,WSH,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,WSH,0,8476462,2.957,0.0,0.0,3.13,0.0,0.0,69,9,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,1.0,5,0,5,1.0,10,0,10,0.9,18,2,20,0.9,30,0.975,OVER,0.475,D,D,DEPTH,PP_REGULAR,0.476,0.143,0.206,21.72
10735857,57870,Jesper Bratt,NJ,F,Shots On Goal,1.5,goblin,False,WSH,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,WSH,0,8479407,2.957,0.0,0.0,3.13,0.0,0.0,69,9,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.8,4,1,5,0.8,8,2,10,0.6,12,8,20,0.6333,30,0.7533,OVER,0.2533,L,F,SECONDARY,PP_REGULAR,0.794,0.235,0.265,18.8
10735867,218567,Tom Wilson,WSH,F,Shots On Goal,1.5,goblin,False,NJ,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,NJ,0,8476880,3.044,0.0,0.0,2.735,0.0,0.0,68,12,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.5,5,5,10,0.5,10,10,20,0.6,30,0.55,OVER,0.05,R,F,SECONDARY,PP_OCC,0.864,0.424,0.186,19.58
10738231,87042,Dylan Strome,WSH,F,Shots On Goal,1.5,goblin,False,NJ,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,NJ,0,8478440,3.044,0.0,0.0,2.735,0.0,0.0,68,12,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.5,5,5,10,0.6,12,8,20,0.7,30,0.495,OVER,-0.005,C,F,SECONDARY,PP_REGULAR,0.746,0.239,0.269,18.33
10738377,184753,Aliaksei Protas,WSH,F,Shots On Goal,1.5,goblin,False,NJ,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,NJ,0,8481656,3.044,0.0,0.0,2.735,0.0,0.0,68,12,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.7,7,3,10,0.75,15,5,20,0.7333,30,0.6708,OVER,0.1708,L,F,SECONDARY,NO_PP,0.708,0.338,0.015,18.4
10738378,231031,Anthony Beauvillier,WSH,F,Shots On Goal,1.5,standard,False,NJ,,,2026-03-20T19:00:00.000-04:00,137492,2026-03-20T12:33:16Z,shots_on_goal,SKATER,NJ,0,8478463,3.044,0.0,0.0,2.735,0.0,0.0,68,12,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.6,6,4,10,0.65,13,7,20,0.6667,30,0.5342,OVER,0.0342,R,F,DEPTH,NO_PP,0.333,0.174,0.0,15.63
